word	POS	label	negative	neutral	positive
V-vote	verb	neutral	0	0.998	0.002
V-voted	verb	positive	0	0.001	0.999
V-vs	verb	neutral	0	0.998	0.002
V-waited	verb	negative	0.999	0.001	0
V-waitin	verb	neutral	0	0.998	0.002
V-wakes	verb	neutral	0.002	0.998	0
V-wakin	verb	neutral	0.002	0.998	0
V-waking	verb	neutral	0.002	0.998	0
V-walked	verb	neutral	0.002	0.998	0
V-walkin	verb	neutral	0.002	0.998	0
V-walking	verb	neutral	0	0.998	0.002
V-walks	verb	neutral	0	0.998	0.002
V-wana	verb	negative	0.999	0.001	0
V-wanna	verb	neutral	0.002	0.998	0
V-wanted	verb	negative	0.999	0.001	0
V-wants	verb	neutral	0.002	0.998	0
V-was	verb	neutral	0.002	0.998	0
V-washed	verb	neutral	0.002	0.998	0
V-wasn't	verb	negative	0.999	0.001	0
V-wasnt	verb	negative	0.999	0.001	0
V-watch	verb	neutral	0	0.998	0.002
V-watched	verb	neutral	0	0.998	0.002
V-watches	verb	neutral	0	0.998	0.002
V-watchin	verb	neutral	0	0.998	0.002
V-watching	verb	neutral	0	0.912	0.088
V-watering	verb	neutral	0.002	0.998	0
V-waving	verb	positive	0	0.001	0.999
V-waz	verb	neutral	0.002	0.998	0
V-wears	verb	neutral	0	0.998	0.002
V-welcoming	verb	positive	0	0.001	0.999
V-went	verb	neutral	0.002	0.998	0
V-wer	verb	neutral	0.002	0.998	0
V-were	verb	neutral	0.002	0.998	0
V-weren't	verb	negative	0.999	0.001	0
V-werent	verb	negative	0.999	0.001	0
V-wil	verb	neutral	0	0.998	0.002
V-wink	verb	positive	0	0.001	0.999
V-wiped	verb	negative	0.999	0.001	0
V-wished	verb	negative	0.999	0.001	0
V-wishin	verb	negative	0.999	0.001	0
V-wld	verb	neutral	0.002	0.998	0
V-wnt	verb	negative	0.999	0.001	0
V-woke	verb	neutral	0.002	0.998	0
V-woken	verb	negative	0.999	0.001	0
V-won't	verb	negative	0.999	0.001	0
V-wondered	verb	positive	0	0.001	0.999
V-wondering	verb	neutral	0.002	0.998	0
V-wont	verb	negative	0.999	0.001	0
V-woop	verb	positive	0	0.001	0.999
V-wore	verb	neutral	0	0.998	0.002
V-work	verb	neutral	0.002	0.998	0
V-workin	verb	neutral	0.002	0.998	0
V-works	verb	neutral	0	0.998	0.002
V-would've	verb	negative	0.999	0.001	0
V-woulda	verb	negative	0.999	0.001	0
V-wouldn't	verb	neutral	0	0.998	0.002
V-wouldnt	verb	neutral	0.002	0.998	0
V-wouldve	verb	negative	0.999	0.001	0
V-wrapped	verb	neutral	0	0.998	0.002
V-writes	verb	neutral	0	0.998	0.002
V-wrote	verb	neutral	0	0.998	0.002
V-wud	verb	neutral	0.002	0.998	0
V-wuz	verb	neutral	0.002	0.998	0
V-x	verb	neutral	0.002	0.998	0
V-xd	verb	neutral	0	0.998	0.002
V-yelled	verb	negative	0.999	0.001	0
V-yelling	verb	negative	0.964	0.036	0
X-all	exist.there	neutral	0	0.998	0.002
X-there	exist.there	neutral	0.002	0.998	0
Y-there's	exist.verbal	neutral	0.002	0.998	0
Y-theres	exist.verbal	neutral	0.002	0.998	0
Z-britain's	proper.nouns.poss	neutral	0.002	0.998	0
Z-david's	proper.nouns.poss	neutral	0	0.998	0.002
Z-father's	proper.nouns.poss	neutral	0.002	0.998	0
Z-friday's	proper.nouns.poss	neutral	0	0.998	0.002
Z-leno's	proper.nouns.poss	negative	0.999	0.001	0
Z-monday's	proper.nouns.poss	neutral	0.002	0.998	0
Z-twitter's	proper.nouns.poss	neutral	0.002	0.998	0
^-#	proper.nouns	neutral	0	0.998	0.002
^-#iphone	proper.nouns	neutral	0.002	0.998	0
^-#seb	proper.nouns	neutral	0.002	0.998	0
^-#squarespace	proper.nouns	neutral	0	0.998	0.002
^-[-o	proper.nouns	neutral	0.002	0.998	0
^-aaron	proper.nouns	neutral	0	0.998	0.002
^-abby	proper.nouns	neutral	0	0.998	0.002
^-abc	proper.nouns	neutral	0	0.998	0.002
^-ac	proper.nouns	neutral	0.002	0.998	0
^-adam	proper.nouns	neutral	0.002	0.998	0
^-adams	proper.nouns	neutral	0	0.998	0.002
^-adelaide	proper.nouns	neutral	0.002	0.998	0
^-adrian	proper.nouns	neutral	0.002	0.998	0
^-africa	proper.nouns	neutral	0.002	0.998	0
^-ai	proper.nouns	neutral	0.002	0.998	0
^-aidan	proper.nouns	neutral	0	0.998	0.002
^-aiden	proper.nouns	neutral	0	0.998	0.002
^-aj	proper.nouns	neutral	0	0.998	0.002
^-alabama	proper.nouns	neutral	0.002	0.998	0
^-alan	proper.nouns	neutral	0	0.998	0.002
^-alaska	proper.nouns	neutral	0	0.998	0.002
^-albert	proper.nouns	positive	0	0.001	0.999
^-alex	proper.nouns	neutral	0	0.998	0.002
^-alexis	proper.nouns	neutral	0	0.998	0.002
^-ali	proper.nouns	neutral	0	0.998	0.002
^-alice	proper.nouns	neutral	0	0.998	0.002
^-allen	proper.nouns	neutral	0	0.998	0.002
^-allison	proper.nouns	neutral	0.002	0.998	0
^-alton	proper.nouns	neutral	0	0.998	0.002
^-alyssa	proper.nouns	neutral	0	0.998	0.002
^-amanda	proper.nouns	neutral	0	0.998	0.002
^-amazon	proper.nouns	neutral	0	0.998	0.002
^-america	proper.nouns	neutral	0.002	0.998	0
^-american	proper.nouns	neutral	0	0.998	0.002
^-amsterdam	proper.nouns	neutral	0	0.998	0.002
^-amy	proper.nouns	neutral	0	0.998	0.002
^-anderson	proper.nouns	neutral	0.001	0.998	0.001
^-andrea	proper.nouns	neutral	0	0.998	0.002
^-andrew	proper.nouns	neutral	0	0.998	0.002
^-android	proper.nouns	neutral	0	0.998	0.002
^-andy	proper.nouns	neutral	0	0.998	0.002
^-ang	proper.nouns	neutral	0.002	0.998	0
^-angela	proper.nouns	neutral	0	0.998	0.002
^-angeles	proper.nouns	neutral	0.002	0.998	0
^-angie	proper.nouns	neutral	0	0.998	0.002
^-ann	proper.nouns	neutral	0	0.998	0.002
^-anna	proper.nouns	neutral	0	0.998	0.002
^-anne	proper.nouns	neutral	0	0.998	0.002
^-annie	proper.nouns	neutral	0	0.998	0.002
^-anthony	proper.nouns	neutral	0	0.998	0.002
^-antonio	proper.nouns	neutral	0	0.998	0.002
^-ap	proper.nouns	neutral	0.002	0.998	0
^-april	proper.nouns	neutral	0.002	0.998	0
^-archie	proper.nouns	neutral	0	0.998	0.002
^-archuleta	proper.nouns	neutral	0	0.998	0.002
^-argentina	proper.nouns	neutral	0.002	0.998	0
^-arizona	proper.nouns	neutral	0.002	0.998	0
^-arkansas	proper.nouns	neutral	0.002	0.998	0
^-asda	proper.nouns	neutral	0.002	0.998	0
^-ashley	proper.nouns	neutral	0	0.998	0.002
^-ashton	proper.nouns	neutral	0	0.998	0.002
^-asia	proper.nouns	neutral	0.002	0.998	0
^-at&t	proper.nouns	neutral	0.002	0.998	0
^-athens	proper.nouns	neutral	0.002	0.998	0
^-atl	proper.nouns	neutral	0.002	0.998	0
^-atlanta	proper.nouns	neutral	0.002	0.998	0
^-atlantic	proper.nouns	neutral	0.002	0.998	0
^-audrey	proper.nouns	neutral	0	0.998	0.002
^-aug	proper.nouns	neutral	0.002	0.998	0
^-aus	proper.nouns	neutral	0.002	0.998	0
^-aussie	proper.nouns	neutral	0	0.998	0.002
^-austin	proper.nouns	neutral	0.002	0.998	0
^-australia	proper.nouns	neutral	0	0.998	0.002
^-australian	proper.nouns	neutral	0.001	0.998	0
^-austria	proper.nouns	neutral	0	0.998	0.002
^-ave	proper.nouns	neutral	0	0.998	0.002
^-az	proper.nouns	neutral	0.002	0.998	0
^-bali	proper.nouns	neutral	0.002	0.998	0
^-baltimore	proper.nouns	neutral	0	0.998	0.002
^-bangalore	proper.nouns	neutral	0.002	0.998	0
^-bangkok	proper.nouns	neutral	0.002	0.998	0
^-barcelona	proper.nouns	neutral	0	0.998	0.002
^-barry	proper.nouns	neutral	0.002	0.998	0
^-batman	proper.nouns	neutral	0	0.998	0.002
^-bbc	proper.nouns	neutral	0.002	0.998	0
^-bbm	proper.nouns	neutral	0.002	0.998	0
^-bbq	proper.nouns	neutral	0	0.998	0.002
^-beach	proper.nouns	neutral	0	0.998	0.002
^-beatles	proper.nouns	neutral	0	0.998	0.002
^-bebo	proper.nouns	neutral	0	0.998	0.002
^-becca	proper.nouns	neutral	0	0.998	0.002
^-becky	proper.nouns	neutral	0	0.998	0.002
^-beijing	proper.nouns	neutral	0	0.998	0.002
^-belfast	proper.nouns	neutral	0.002	0.998	0
^-belgium	proper.nouns	neutral	0.002	0.998	0
^-bella	proper.nouns	neutral	0.001	0.998	0.001
^-belle	proper.nouns	neutral	0	0.998	0.002
^-ben	proper.nouns	neutral	0	0.998	0.002
^-benjamin	proper.nouns	neutral	0.002	0.998	0
^-beth	proper.nouns	neutral	0	0.997	0.003
^-beyonce	proper.nouns	neutral	0	0.998	0.002
^-bgt	proper.nouns	neutral	0.002	0.998	0
^-birmingham	proper.nouns	neutral	0.002	0.998	0
^-blair	proper.nouns	neutral	0	0.998	0.002
^-blake	proper.nouns	neutral	0.002	0.998	0
^-blogger	proper.nouns	neutral	0.002	0.998	0
^-bnp	proper.nouns	negative	0.999	0.001	0
^-bo	proper.nouns	neutral	0.002	0.998	0
^-bob	proper.nouns	neutral	0	0.998	0.002
^-bobby	proper.nouns	neutral	0	0.998	0.002
^-bon	proper.nouns	positive	0	0.001	0.999
^-boyle	proper.nouns	neutral	0.002	0.998	0
^-bradie	proper.nouns	neutral	0	0.998	0.002
^-bradley	proper.nouns	neutral	0	0.998	0.002
^-brandon	proper.nouns	neutral	0	0.998	0.002
^-brazil	proper.nouns	neutral	0	0.998	0.002
^-brian	proper.nouns	neutral	0.002	0.998	0
^-brighton	proper.nouns	neutral	0	0.998	0.002
^-brisbane	proper.nouns	neutral	0.002	0.998	0
^-bristol	proper.nouns	neutral	0	0.998	0.002
^-brit	proper.nouns	neutral	0.002	0.998	0
^-britain	proper.nouns	negative	0.999	0.001	0
^-britains	proper.nouns	neutral	0	0.998	0.002
^-britney	proper.nouns	neutral	0	0.998	0.002
^-britt	proper.nouns	neutral	0	0.998	0.002
^-brittany	proper.nouns	neutral	0	0.998	0.002
^-brooke	proper.nouns	neutral	0	0.998	0.002
^-brooklyn	proper.nouns	neutral	0	0.998	0.002
^-bruce	proper.nouns	neutral	0	0.998	0.002
^-bruno	proper.nouns	neutral	0	0.998	0.002
^-bryan	proper.nouns	neutral	0	0.998	0.002
^-bubba	proper.nouns	neutral	0.002	0.998	0
^-buenos	proper.nouns	neutral	0	0.998	0.002
^-buffy	proper.nouns	neutral	0.002	0.998	0
^-c	proper.nouns	neutral	0.002	0.998	0
^-ca	proper.nouns	neutral	0.002	0.998	0
^-cal	proper.nouns	neutral	0.002	0.998	0
^-caleb	proper.nouns	neutral	0	0.998	0.002
^-calgary	proper.nouns	neutral	0.002	0.998	0
^-cali	proper.nouns	neutral	0.002	0.998	0
^-california	proper.nouns	neutral	0.002	0.998	0
^-calvin	proper.nouns	neutral	0	0.998	0.002
^-cambridge	proper.nouns	neutral	0.002	0.998	0
^-camden	proper.nouns	neutral	0.002	0.998	0
^-cameron	proper.nouns	neutral	0	0.998	0.002
^-canada	proper.nouns	neutral	0.002	0.998	0
^-canadian	proper.nouns	neutral	0	0.998	0.002
^-cardiff	proper.nouns	neutral	0.002	0.998	0
^-carl	proper.nouns	neutral	0	0.998	0.002
^-carlos	proper.nouns	neutral	0.002	0.998	0
^-carolina	proper.nouns	neutral	0.002	0.998	0
^-caroline	proper.nouns	neutral	0.002	0.998	0
^-carradine	proper.nouns	negative	0.999	0.001	0
^-carrie	proper.nouns	neutral	0	0.998	0.002
^-casa	proper.nouns	neutral	0	0.998	0.002
^-casey	proper.nouns	neutral	0	0.998	0.002
^-cassie	proper.nouns	neutral	0.002	0.998	0
^-cavs	proper.nouns	negative	0.999	0.001	0
^-celtics	proper.nouns	negative	0.999	0.001	0
^-chad	proper.nouns	neutral	0.002	0.998	0
^-charles	proper.nouns	neutral	0	0.998	0.002
^-charlie	proper.nouns	neutral	0	0.998	0.002
^-charlotte	proper.nouns	neutral	0.002	0.998	0
^-chelsea	proper.nouns	neutral	0	0.998	0.002
^-chem	proper.nouns	negative	0.999	0.001	0
^-chester	proper.nouns	neutral	0.002	0.998	0
^-chi	proper.nouns	neutral	0.002	0.998	0
^-chicago	proper.nouns	neutral	0.002	0.998	0
^-chicken	proper.nouns	neutral	0	0.998	0.002
^-chile	proper.nouns	neutral	0.002	0.998	0
^-chipotle	proper.nouns	neutral	0.002	0.998	0
^-chloe	proper.nouns	neutral	0	0.998	0.002
^-chris	proper.nouns	neutral	0	0.998	0.002
^-christ	proper.nouns	neutral	0	0.998	0.002
^-christian	proper.nouns	neutral	0	0.998	0.002
^-christina	proper.nouns	neutral	0.002	0.998	0
^-christine	proper.nouns	neutral	0	0.998	0.002
^-christmas	proper.nouns	neutral	0	0.998	0.002
^-christopher	proper.nouns	neutral	0	0.998	0.002
^-ciara	proper.nouns	neutral	0	0.998	0.002
^-cindy	proper.nouns	neutral	0	0.998	0.002
^-claire	proper.nouns	neutral	0	0.998	0.002
^-clarkson	proper.nouns	positive	0	0.001	0.999
^-cleveland	proper.nouns	negative	0.999	0.001	0
^-cnn	proper.nouns	neutral	0.002	0.998	0
^-co	proper.nouns	neutral	0	0.998	0.002
^-cobra	proper.nouns	neutral	0	0.998	0.002
^-cody	proper.nouns	neutral	0	0.998	0.002
^-coldplay	proper.nouns	neutral	0	0.998	0.002
^-cole	proper.nouns	neutral	0.002	0.998	0
^-colin	proper.nouns	neutral	0.002	0.998	0
^-colorado	proper.nouns	neutral	0	0.998	0.002
^-columbus	proper.nouns	neutral	0.002	0.998	0
^-comcast	proper.nouns	negative	0.999	0.001	0
^-conan	proper.nouns	neutral	0	0.998	0.002
^-connor	proper.nouns	negative	0.999	0.001	0
^-cooper	proper.nouns	neutral	0.002	0.998	0
^-coraline	proper.nouns	neutral	0	0.998	0.002
^-corey	proper.nouns	neutral	0.002	0.998	0
^-costa	proper.nouns	neutral	0	0.998	0.002
^-costco	proper.nouns	neutral	0	0.998	0.002
^-courtney	proper.nouns	neutral	0	0.998	0.002
^-craigslist	proper.nouns	neutral	0.002	0.998	0
^-cruz	proper.nouns	neutral	0	0.998	0.002
^-csi	proper.nouns	neutral	0	0.998	0.002
^-css	proper.nouns	neutral	0.002	0.998	0
^-ct	proper.nouns	neutral	0.002	0.998	0
^-cubs	proper.nouns	neutral	0.002	0.998	0
^-cullen	proper.nouns	neutral	0	0.998	0.002
^-cyrus	proper.nouns	neutral	0	0.998	0.002
^-d	proper.nouns	neutral	0.002	0.998	0
^-d-day	proper.nouns	neutral	0.002	0.998	0
^-daisy	proper.nouns	neutral	0.002	0.998	0
^-dallas	proper.nouns	neutral	0.002	0.998	0
^-dan	proper.nouns	neutral	0	0.998	0.002
^-dana	proper.nouns	neutral	0.002	0.998	0
^-dane	proper.nouns	neutral	0	0.998	0.002
^-dani	proper.nouns	neutral	0.002	0.998	0
^-daniel	proper.nouns	neutral	0	0.998	0.002
^-danielle	proper.nouns	neutral	0	0.998	0.002
^-danny	proper.nouns	neutral	0	0.998	0.002
^-dave	proper.nouns	neutral	0	0.998	0.002
^-david	proper.nouns	neutral	0	0.998	0.002
^-davis	proper.nouns	neutral	0.002	0.998	0
^-dc	proper.nouns	neutral	0.002	0.998	0
^-dd	proper.nouns	neutral	0.002	0.998	0
^-de	proper.nouns	neutral	0	0.998	0.002
^-debbie	proper.nouns	neutral	0	0.998	0.002
^-dec	proper.nouns	neutral	0.002	0.998	0
^-december	proper.nouns	neutral	0	0.998	0.002
^-dee	proper.nouns	neutral	0	0.998	0.002
^-del	proper.nouns	neutral	0.002	0.998	0
^-delhi	proper.nouns	neutral	0.002	0.998	0
^-demi	proper.nouns	neutral	0	0.998	0.002
^-denmark	proper.nouns	neutral	0	0.998	0.002
^-denver	proper.nouns	neutral	0.002	0.998	0
^-derek	proper.nouns	neutral	0.002	0.998	0
^-detroit	proper.nouns	neutral	0.002	0.998	0
^-devon	proper.nouns	neutral	0.002	0.998	0
^-dh	proper.nouns	neutral	0.002	0.998	0
^-diana	proper.nouns	neutral	0.002	0.998	0
^-diddy	proper.nouns	neutral	0.002	0.998	0
^-diego	proper.nouns	neutral	0.002	0.998	0
^-disney	proper.nouns	neutral	0	0.998	0.002
^-disneyland	proper.nouns	neutral	0	0.998	0.002
^-dj	proper.nouns	neutral	0	0.998	0.002
^-dmb	proper.nouns	neutral	0	0.998	0.002
^-dodgers	proper.nouns	neutral	0.002	0.998	0
^-dollhouse	proper.nouns	neutral	0.002	0.998	0
^-donna	proper.nouns	neutral	0	0.998	0.002
^-donnie	proper.nouns	neutral	0.002	0.998	0
^-doug	proper.nouns	neutral	0	0.998	0.002
^-dougie	proper.nouns	neutral	0	0.998	0.002
^-dr	proper.nouns	neutral	0.002	0.998	0
^-dr.	proper.nouns	neutral	0.002	0.998	0
^-ds	proper.nouns	negative	0.536	0.464	0
^-dubai	proper.nouns	neutral	0.002	0.998	0
^-dublin	proper.nouns	neutral	0	0.998	0.002
^-dwight	proper.nouns	neutral	0	0.998	0.002
^-dylan	proper.nouns	positive	0	0.001	0.999
^-e	proper.nouns	neutral	0.002	0.998	0
^-e3	proper.nouns	neutral	0.002	0.998	0
^-ea	proper.nouns	neutral	0.002	0.998	0
^-easter	proper.nouns	neutral	0.002	0.998	0
^-ebay	proper.nouns	neutral	0.002	0.998	0
^-ed	proper.nouns	neutral	0.002	0.998	0
^-eddie	proper.nouns	neutral	0.002	0.998	0
^-edinburgh	proper.nouns	neutral	0.002	0.998	0
^-edward	proper.nouns	neutral	0	0.998	0.002
^-efron	proper.nouns	neutral	0	0.998	0.002
^-egypt	proper.nouns	neutral	0.002	0.998	0
^-el	proper.nouns	neutral	0	0.998	0.002
^-elizabeth	proper.nouns	neutral	0	0.998	0.002
^-ella	proper.nouns	neutral	0.002	0.998	0
^-ellen	proper.nouns	neutral	0	0.998	0.002
^-ellie	proper.nouns	neutral	0.002	0.998	0
^-elliot	proper.nouns	neutral	0	0.998	0.002
^-elvis	proper.nouns	positive	0	0.088	0.912
^-emily	proper.nouns	neutral	0	0.998	0.002
^-eminem	proper.nouns	neutral	0	0.998	0.002
^-emma	proper.nouns	neutral	0	0.998	0.002
^-england	proper.nouns	neutral	0.002	0.998	0
^-english	proper.nouns	neutral	0.002	0.998	0
^-er	proper.nouns	neutral	0.002	0.998	0
^-eric	proper.nouns	neutral	0	0.998	0.002
^-erica	proper.nouns	neutral	0	0.998	0.002
^-erin	proper.nouns	neutral	0	0.998	0.002
^-espn	proper.nouns	neutral	0	0.998	0.002
^-etc	proper.nouns	neutral	0	0.998	0.002
^-ethan	proper.nouns	neutral	0	0.998	0.002
^-etsy	proper.nouns	neutral	0	0.998	0.002
^-eu	proper.nouns	neutral	0	0.998	0.002
^-europe	proper.nouns	neutral	0	0.998	0.002
^-european	proper.nouns	neutral	0	0.998	0.002
^-eurovision	proper.nouns	neutral	0	0.998	0.002
^-evan	proper.nouns	neutral	0	0.998	0.002
^-evans	proper.nouns	neutral	0	0.998	0.002
^-everton	proper.nouns	negative	0.999	0.001	0
^-f1	proper.nouns	neutral	0.002	0.998	0
^-facebook	proper.nouns	neutral	0	0.998	0.002
^-fallon	proper.nouns	neutral	0.001	0.998	0.001
^-farrah	proper.nouns	negative	0.999	0.001	0
^-fawcett	proper.nouns	negative	0.999	0.001	0
^-fb	proper.nouns	neutral	0	0.998	0.002
^-feb	proper.nouns	negative	0.999	0.001	0
^-february	proper.nouns	neutral	0.002	0.998	0
^-federer	proper.nouns	neutral	0	0.998	0.002
^-fedex	proper.nouns	neutral	0.002	0.998	0
^-ff	proper.nouns	neutral	0	0.998	0.002
^-filipino	proper.nouns	neutral	0	0.998	0.002
^-finland	proper.nouns	neutral	0	0.998	0.002
^-firefox	proper.nouns	neutral	0.002	0.998	0
^-fl	proper.nouns	neutral	0.002	0.998	0
^-flatley	proper.nouns	neutral	0.002	0.998	0
^-fletcher	proper.nouns	neutral	0	0.998	0.002
^-flickr	proper.nouns	neutral	0	0.998	0.002
^-florida	proper.nouns	neutral	0.002	0.998	0
^-fran	proper.nouns	neutral	0	0.998	0.002
^-france	proper.nouns	negative	0.999	0.001	0
^-francisco	proper.nouns	neutral	0	0.998	0.002
^-frankie	proper.nouns	neutral	0	0.998	0.002
^-fred	proper.nouns	neutral	0.002	0.998	0
^-french	proper.nouns	neutral	0.002	0.998	0
^-fresno	proper.nouns	neutral	0.002	0.998	0
^-fri	proper.nouns	negative	0.999	0.001	0
^-friday	proper.nouns	neutral	0	0.998	0.002
^-fridays	proper.nouns	neutral	0	0.998	0.002
^-friendfeed	proper.nouns	neutral	0.002	0.998	0
^-friendster	proper.nouns	positive	0	0.001	0.999
^-ftsk	proper.nouns	neutral	0	0.998	0.002
^-g	proper.nouns	neutral	0	0.998	0.002
^-g1	proper.nouns	neutral	0.002	0.998	0
^-ga	proper.nouns	neutral	0.002	0.998	0
^-gabe	proper.nouns	neutral	0	0.998	0.002
^-gary	proper.nouns	neutral	0	0.998	0.002
^-gavin	proper.nouns	neutral	0.002	0.998	0
^-gawd	proper.nouns	neutral	0.002	0.998	0
^-geo	proper.nouns	negative	0.999	0.001	0
^-george	proper.nouns	neutral	0	0.998	0.002
^-georgia	proper.nouns	neutral	0.002	0.998	0
^-germany	proper.nouns	neutral	0	0.998	0.002
^-gg	proper.nouns	neutral	0	0.998	0.002
^-gh	proper.nouns	neutral	0.002	0.998	0
^-ghostbusters	proper.nouns	neutral	0	0.998	0.002
^-gilmore	proper.nouns	neutral	0	0.998	0.002
^-glasgow	proper.nouns	neutral	0.002	0.998	0
^-glastonbury	proper.nouns	neutral	0.002	0.998	0
^-gmail	proper.nouns	neutral	0.002	0.998	0
^-gods	proper.nouns	neutral	0.002	0.998	0
^-gokey	proper.nouns	negative	0.998	0.002	0
^-gomez	proper.nouns	neutral	0	0.998	0.002
^-google	proper.nouns	neutral	0	0.998	0.002
^-gordon	proper.nouns	neutral	0.002	0.998	0
^-graham	proper.nouns	neutral	0.002	0.998	0
^-gran	proper.nouns	neutral	0	0.998	0.002
^-greece	proper.nouns	neutral	0	0.998	0.002
^-greg	proper.nouns	neutral	0	0.998	0.002
^-gucci	proper.nouns	neutral	0	0.998	0.002
^-haley	proper.nouns	neutral	0	0.998	0.002
^-halloween	proper.nouns	neutral	0	0.998	0.002
^-hamilton	proper.nouns	neutral	0.243	0.757	0
^-hannah	proper.nouns	neutral	0	0.998	0.002
^-harris	proper.nouns	neutral	0	0.998	0.002
^-harvey	proper.nouns	neutral	0.002	0.998	0
^-hatton	proper.nouns	neutral	0.002	0.998	0
^-hawaii	proper.nouns	neutral	0	0.998	0.002
^-hayley	proper.nouns	neutral	0	0.998	0.002
^-hbo	proper.nouns	neutral	0.002	0.998	0
^-heidi	proper.nouns	neutral	0	0.998	0.002
^-helen	proper.nouns	neutral	0	0.998	0.002
^-henry	proper.nouns	neutral	0.002	0.998	0
^-hilton	proper.nouns	neutral	0	0.998	0.002
^-hk	proper.nouns	neutral	0.002	0.998	0
^-holland	proper.nouns	neutral	0.002	0.998	0
^-hollie	proper.nouns	neutral	0.001	0.998	0.001
^-holly	proper.nouns	neutral	0.001	0.998	0.001
^-hollyoaks	proper.nouns	neutral	0.002	0.998	0
^-hollywood	proper.nouns	neutral	0	0.998	0.002
^-hong	proper.nouns	neutral	0.002	0.998	0
^-houston	proper.nouns	neutral	0.002	0.998	0
^-howard	proper.nouns	neutral	0	0.998	0.002
^-hp	proper.nouns	neutral	0.002	0.998	0
^-hs	proper.nouns	neutral	0.002	0.998	0
^-htc	proper.nouns	neutral	0.002	0.998	0
^-hugh	proper.nouns	positive	0	0.001	0.999
^-hulu	proper.nouns	neutral	0.002	0.998	0
^-ian	proper.nouns	neutral	0.002	0.998	0
^-ibiza	proper.nouns	neutral	0.002	0.998	0
^-icarly	proper.nouns	positive	0	0.001	0.999
^-ichat	proper.nouns	neutral	0	0.998	0.002
^-ihop	proper.nouns	neutral	0	0.998	0.002
^-ikea	proper.nouns	neutral	0	0.998	0.002
^-il	proper.nouns	neutral	0.002	0.998	0
^-illinois	proper.nouns	neutral	0.002	0.998	0
^-india	proper.nouns	neutral	0.002	0.998	0
^-indian	proper.nouns	neutral	0.002	0.998	0
^-indiana	proper.nouns	neutral	0	0.998	0.002
^-indians	proper.nouns	negative	0.999	0.001	0
^-indonesia	proper.nouns	neutral	0	0.998	0.002
^-indy	proper.nouns	neutral	0.002	0.998	0
^-insomnia	proper.nouns	negative	0.999	0.001	0
^-iowa	proper.nouns	neutral	0.002	0.998	0
^-iphone	proper.nouns	neutral	0.002	0.998	0
^-iplayer	proper.nouns	negative	0.999	0.001	0
^-ipod	proper.nouns	neutral	0.002	0.998	0
^-iran	proper.nouns	negative	0.999	0.001	0
^-iraq	proper.nouns	neutral	0.002	0.998	0
^-ireland	proper.nouns	neutral	0.002	0.998	0
^-irvine	proper.nouns	neutral	0	0.998	0.002
^-isplayer	proper.nouns	negative	0.999	0.001	0
^-israel	proper.nouns	neutral	0.002	0.998	0
^-italian	proper.nouns	neutral	0	0.998	0.002
^-italy	proper.nouns	neutral	0	0.998	0.002
^-itunes	proper.nouns	neutral	0.002	0.998	0
^-izzy	proper.nouns	neutral	0.002	0.998	0
^-j	proper.nouns	neutral	0	0.998	0.002
^-ja	proper.nouns	neutral	0	0.998	0.002
^-jackie	proper.nouns	neutral	0	0.998	0.002
^-jackman	proper.nouns	positive	0	0.001	0.999
^-jackson	proper.nouns	neutral	0	0.998	0.002
^-jacob	proper.nouns	neutral	0.002	0.998	0
^-jakarta	proper.nouns	neutral	0.002	0.998	0
^-jake	proper.nouns	neutral	0	0.998	0.002
^-jamba	proper.nouns	neutral	0	0.998	0.002
^-james	proper.nouns	neutral	0	0.998	0.002
^-jamie	proper.nouns	neutral	0	0.998	0.002
^-jan	proper.nouns	neutral	0.002	0.998	0
^-jane	proper.nouns	neutral	0.002	0.998	0
^-janet	proper.nouns	neutral	0	0.998	0.002
^-january	proper.nouns	neutral	0.002	0.998	0
^-japanese	proper.nouns	neutral	0.002	0.998	0
^-jared	proper.nouns	neutral	0	0.998	0.002
^-jasmine	proper.nouns	neutral	0	0.998	0.002
^-jason	proper.nouns	neutral	0	0.998	0.002
^-java	proper.nouns	neutral	0.002	0.998	0
^-jay-z	proper.nouns	neutral	0	0.998	0.002
^-jazz	proper.nouns	neutral	0.002	0.998	0
^-jb	proper.nouns	neutral	0	0.998	0.002
^-jc	proper.nouns	neutral	0	0.998	0.002
^-jean	proper.nouns	neutral	0.001	0.998	0.001
^-jeff	proper.nouns	neutral	0.002	0.998	0
^-jen	proper.nouns	neutral	0	0.998	0.002
^-jenn	proper.nouns	neutral	0.002	0.998	0
^-jenna	proper.nouns	positive	0	0.003	0.997
^-jennifer	proper.nouns	neutral	0	0.998	0.002
^-jeremy	proper.nouns	neutral	0	0.998	0.002
^-jerry	proper.nouns	neutral	0	0.998	0.002
^-jess	proper.nouns	neutral	0	0.998	0.002
^-jesse	proper.nouns	neutral	0.001	0.998	0.001
^-jessica	proper.nouns	neutral	0	0.998	0.002
^-jill	proper.nouns	neutral	0	0.998	0.002
^-jim	proper.nouns	neutral	0	0.998	0.002
^-jj	proper.nouns	neutral	0.002	0.998	0
^-jls	proper.nouns	neutral	0.002	0.998	0
^-jo	proper.nouns	neutral	0	0.998	0.002
^-jobros	proper.nouns	neutral	0.002	0.998	0
^-joe	proper.nouns	neutral	0	0.998	0.002
^-joel	proper.nouns	neutral	0	0.998	0.002
^-joey	proper.nouns	neutral	0	0.998	0.002
